work_orders,section_names,status,working_hours,priority
FA2303110131,ES,0,10.0,4526
FA2303110132,G,0,0.5,4527
FA2303050106,G,0,0.6,4528
FA2303050107,G,0,0.6,4529
FA2303050108,G,0,0.6,4530
FA2303050109,G,0,0.6,4531
FA2303110034,M,0,1.0,4532
FA2303110035,M,0,1.0,4533
FA2303110036,M,0,0.5,4534
FA2303110037,M,0,0.5,4535
FA2303110038,M,0,0.5,4536
FA2303110043,M,0,0.5,4537
FA2303110044,M,0,0.5,4538
FA2303110131,M,0,1.5,4539
FA2303110036,G,0,0.3,4540
FA2303110037,G,0,0.3,4541
FA2303110038,G,0,0.3,4542
FA2303110043,G,0,0.3,4543
FA2303110044,G,0,0.5,4544
FA2303110131,G,0,0.5,4545
FA2303110057,CNC,0,2.0,4546
FA2303110061,ES,0,2.0,4547
FA2303110063,ES,0,2.0,4548
FA2303010108,G,0,5.0,4549
FA2303110057,ES,0,2.5,4550
FA2303110065,WE,0,1.5,4551
FA2303010108,M,0,3.0,4552
FA2303110032,G,0,3.0,4553
FA2303110033,G,0,3.0,4554
FA2303110065,ES,0,2.5,4555
FA2303110067,ES,0,4.0,4556
FA2303050110,ES,0,12.0,4557
FA2303110032,ES,0,4.0,4558
FA2303110033,ES,0,6.0,4559
FA2303010169,ES,0,1.0,4560
FA2302240413,H,0,72.0,4561
FA2302240413,GP,0,3.0,4562
FA2302240413,G,0,1.5,4563
FA2302240413,WE,0,6.0,4564
FA2302240413,CNC,0,3.0,4565
FA2303130471,EP,0,0.3,4566
FA2303130472,EP,0,0.3,4567
FA2303130473,EP,0,0.3,4568
FA2303130471,WE,0,14.0,4569
FA2303130472,WE,0,14.0,4570
FA2303130473,WE,0,14.0,4571
FA2303130471,GP,0,5.0,4572
FA2303130472,GP,0,5.0,4573
FA2303130473,GP,0,5.0,4574
FA2303130471,WE,0,3.0,4575
FA2303130472,WE,0,3.0,4576
FA2303130473,WE,0,3.0,4577
FA2303130471,ES,0,16.0,4578
FA2303130472,ES,0,16.0,4579
FA2303130473,ES,0,16.0,4580
FA2303130471,M,0,0.8,4581
FA2303130472,M,0,0.8,4582
FA2303130473,M,0,0.8,4583
FA2303130471,G,0,1.0,4584
FA2303130472,G,0,1.0,4585
FA2303130473,G,0,1.0,4586
FA2303130462,EP,0,0.3,4587
FA2303130463,EP,0,0.3,4588
FA2303130464,EP,0,0.3,4589
FA2303130465,EP,0,0.3,4590
FA2303130466,EP,0,0.3,4591
FA2303130467,EP,0,0.3,4592
FA2303130474,EP,0,0.3,4593
FA2303130475,EP,0,0.3,4594
FA2303130476,EP,0,0.3,4595
FA2303130462,WE,0,14.0,4596
FA2303130463,WE,0,14.0,4597
FA2303130464,WE,0,14.0,4598
FA2303130465,WE,0,14.0,4599
FA2303130466,WE,0,14.0,4600
FA2303130467,WE,0,14.0,4601
FA2303130474,WE,0,14.0,4602
FA2303130475,WE,0,14.0,4603
FA2303130476,WE,0,14.0,4604
FA2303130462,GP,0,5.0,4605
FA2303130463,GP,0,5.0,4606
FA2303130464,GP,0,5.0,4607
FA2303130465,GP,0,5.0,4608
FA2303130466,GP,0,5.0,4609
FA2303130467,GP,0,5.0,4610
FA2303130474,GP,0,5.0,4611
FA2303130475,GP,0,5.0,4612
FA2303130476,GP,0,5.0,4613
FA2303130462,WE,0,3.0,4614
FA2303130463,WE,0,3.0,4615
FA2303130464,WE,0,3.0,4616
FA2303130465,WE,0,3.0,4617
FA2303130466,WE,0,3.0,4618
FA2303130467,WE,0,3.0,4619
FA2303130474,WE,0,3.0,4620
FA2303130475,WE,0,3.0,4621
FA2303130476,WE,0,3.0,4622
FA2303130462,ES,0,12.0,4623
FA2303130463,ES,0,12.0,4624
FA2303130464,ES,0,12.0,4625
FA2303130465,ES,0,7.0,4626
FA2303130466,ES,0,7.0,4627
FA2303130467,ES,0,7.0,4628
FA2303130474,ES,0,7.0,4629
FA2303130475,ES,0,7.0,4630
FA2303130476,ES,0,7.0,4631
FA2303130462,M,0,0.8,4632
FA2303130463,M,0,0.8,4633
FA2303130464,M,0,0.8,4634
FA2303130465,M,0,0.8,4635
FA2303130466,M,0,0.8,4636
FA2303130467,M,0,0.8,4637
FA2303130474,M,0,0.8,4638
FA2303130475,M,0,0.8,4639
FA2303130476,M,0,0.8,4640
FA2303130462,G,0,0.5,4641
FA2303130463,G,0,0.5,4642
FA2303130464,G,0,0.5,4643
FA2303130465,G,0,0.5,4644
FA2303130466,G,0,0.5,4645
FA2303130467,G,0,0.5,4646
FA2303130474,G,0,1.0,4647
FA2303130475,G,0,1.0,4648
FA2303130476,G,0,1.0,4649
FA2303130419,G,0,1.3,4650
FA2303130421,G,0,1.8,4651
FA2211300097,ES,0,1.0,4652
FA2212310005,M,0,3.0,4653
FA2212310006,M,0,2.0,4654
FA2212310007,M,0,2.0,4655
FA2302220053,CNC,0,0.1,4656
FA2211280008,CNC,0,6.0,4657
FA2211280008,M,0,3.0,4658
FA2302160032,CNC,0,8.0,4659
FA2211140022,ES,0,2.0,4660
FA2212090054,ES,0,0.5,4661
FA2212130004,ES,0,0.5,4662
FA2212130005,ES,0,0.5,4663
FA2301140012,ES,0,0.5,4664
FA2301140013,ES,0,0.5,4665
FA2301140046,ES,0,0.5,4666
FA2301140079,ES,0,0.5,4667
FA2301140080,ES,0,0.5,4668
FA2301140081,ES,0,0.5,4669
FA2301140082,ES,0,0.5,4670
FA2301140083,ES,0,0.5,4671
FA2301140084,ES,0,1.0,4672
FA2301140085,ES,0,0.5,4673
FA2301140086,ES,0,1.0,4674
FA2301140087,ES,0,1.0,4675
FA2302240460,ES,0,0.5,4676
FA2302240461,ES,0,0.5,4677
FA2302240462,ES,0,0.5,4678
